Date,Type,Pair,Stock_A,Stock_B,Signal,Zscore,Price_A,Price_B,Qty_A,Qty_B,Fee,Reason,PnL,PnL_Pct
2024-11-11,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,long,-2.0040085386360724,4.746225357055664,6.409999847412109,105.34687301704034,-86.73733004952685,1.0559862723824007,,,
2024-11-11,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,long,-2.5409904517507043,39.910430908203125,113.5152587890625,12.528053158584935,-1.5096217863549273,0.6713651077516865,,,
2024-11-12,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.0490407943725586,2.026090145111084,,,0.7013092152819679,mean_reversion,-356.34575608310695,-0.522119051695608
2024-11-22,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,4.941142559051514,6.519999980926514,,,1.0860613079960253,mean_reversion,-1103.1217925038175,-1.0446364894640863
2024-11-29,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,38.89421844482422,112.34656524658203,,,0.6568696587567581,mean_reversion,-355.02532879820797,-0.5288111114191519
2024-12-05,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,long,-2.4366733897334605,5.01910924911499,6.980000019073486,99.61927011016228,-79.65419353339796,1.0559862723824007,,,
2024-12-10,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,5.155550956726074,6.929999828338623,,,1.0655957708376995,mean_reversion,-1096.51917861372,-1.0383839329084017
2024-12-11,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,short,2.516156187394839,40.2651481628418,117.6389389038086,-12.417686828765204,1.4567039566024034,0.6713651077516863,,,
2024-12-12,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,long,-2.571573146832068,1.9341410398483276,1.9499928951263428,258.5126884227684,-93.5895967324589,0.6824990486860345,,,
2024-12-16,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,38.68330001831055,112.72663116455078,,,0.6445664347624086,opposite_signal,-988.8288147928872,-1.472862982266602
2025-01-15,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,1.8518608808517456,2.035602569580078,,,0.6692407584884974,mean_reversion,-395.6324771938249,-0.5796820932651953
2025-01-21,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,short,2.1692268777592947,1.94004487991333,2.035602569580078,-257.72599653588276,89.6535755128674,0.6824990486860345,,,
2025-01-23,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,long,-2.744610613460054,5.516147136688232,7.599999904632568,90.64297735542067,-73.15608938935647,1.0559862723824007,,,
2025-01-23,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,short,2.270020820815042,7.599999904632568,3.049999952316284,-65.78947450975963,114.13015886255295,0.8480969790886363,,,
2025-02-03,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,1.8763564825057983,2.064138889312744,,,0.6686432760924169,mean_reversion,-982.3786035391372,-1.4393845755982209
2025-02-11,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,6.061914443969727,8.010000228881836,,,1.1354502664280908,opposite_signal,-1094.688027998811,-1.0366498662232566
2025-02-13,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,short,2.347914155355132,39.29686737060547,114.35140228271484,-12.723660521958196,1.4985833521132923,0.6713651077516865,,,
2025-02-13,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,7.789999961853027,3.2200000286102295,,,0.8799991187240688,opposite_signal,-994.8259643050967,-1.1730096779428871
2025-02-14,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,short,2.906846689369147,2.0674214363098145,2.1497483253479004,-241.8471585998745,84.8932158867946,0.6824990486860345,,,
2025-02-17,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.175201892852783,2.1782846450805664,,,0.7109879858052286,stop_loss,-1025.0373442503258,-1.5018883121137754
2025-02-18,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,short,2.242476956380913,2.1360089778900146,2.1497483253479004,-234.08141312866033,84.8932158867946,0.6824990486860345,,,
2025-02-20,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,38.4915657043457,114.10436248779297,,,0.6607485130084505,mean_reversion,-991.4559383254831,-1.4767760893111332
2025-02-24,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.018430471420288,2.119699239730835,,,0.6524251422255531,mean_reversion,-976.362944755411,-1.4305704112483837
2025-02-28,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,long,-2.4793849111406936,7.579999923706055,3.180000066757202,65.96306134994488,-109.46445653493572,0.8480969790886365,,,
2025-03-05,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,7.820000171661377,3.1700000762939453,,,0.8628334866471004,mean_reversion,-680.9790940417148,-0.8029495574592115
2025-03-07,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,short,2.179483475369179,6.181112289428711,7.550000190734863,-80.89158982844049,73.64056401808979,1.0559862723824007,,,
2025-03-07,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,long,-2.0131936172691325,7.550000190734863,3.180000066757202,66.2251638898745,-109.46445653493572,0.8480969790886365,,,
2025-03-13,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,long,-2.3040557023128727,37.40876770019531,113.80512237548828,13.365850594361852,-1.505776753934545,0.6713651077516865,,,
2025-03-13,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,7.840000152587891,3.2200000286102295,,,0.8716808481760703,mean_reversion,-683.0870150884233,-0.8054350291666732
2025-03-17,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,6.644449234008789,8.220000267028809,,,1.1428055179661847,mean_reversion,-990.3396703532337,-0.9378338490318985
2025-03-17,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,38.71963882446289,116.95465850830078,,,0.6936285136415759,mean_reversion,-331.3167998238085,-0.49349719846678497
2025-03-21,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,long,-2.2846372454363473,8.140000343322754,3.6500000953674316,61.425058834321824,-95.36903287494157,0.8480969790886365,,,
2025-03-27,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,short,2.207342016427047,6.871188640594482,7.989999771118164,-72.76761360414942,69.58526762317956,1.0559862723824007,,,
2025-03-31,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,long,-2.236270532390609,37.369632720947266,113.31454467773438,13.379847849554293,-1.5122957802023327,0.6713651077516865,,,
2025-04-03,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,36.20549774169922,109.8314208984375,,,0.6505216454596505,stop_loss,-354.36053776191403,-0.5278209035149606
2025-04-04,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,6.890904903411865,8.470000267028809,,,1.0908219407440152,opposite_signal,-970.1805506403384,-0.9187435253789078
2025-04-04,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,long,-2.679407472206171,36.019630432128906,110.57709503173828,13.881319547188035,-1.5497342166793266,0.6713651077516865,,,
2025-04-04,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,8.470000267028809,3.569999933242798,,,0.8607377057259378,opposite_signal,-670.0029900414563,-0.7900075186701412
2025-04-07,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,long,-2.7446696444005436,2.008632183074951,2.109931230545044,248.92561426281932,-86.49525920278015,0.6824990486860345,,,
2025-04-07,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,33.818538665771484,106.35810089111328,,,0.6342727300104983,stop_loss,-368.05159192293075,-0.5482137627847345
2025-04-08,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,long,-2.1435030974182783,34.61093521118164,107.41775512695312,14.446301348091474,-1.5953145506453401,0.6713651077516865,,,
2025-04-10,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.11641263961792,2.1978447437286377,,,0.716932467146762,opposite_signal,-347.17231464765814,-0.5086780931285452
2025-04-15,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,short,2.064054516203502,9.619999885559082,4.050000190734863,-51.975052593354754,85.94986733209883,0.8480969790886366,,,
2025-04-17,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,35.6870231628418,109.43894958496094,,,0.6901350395069632,mean_reversion,-331.7706657524419,-0.49417323289781667
2025-04-30,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,short,2.460339897142326,2.2339909076690674,2.305294990539551,-223.81469785017924,79.16516082973001,0.6824990486860345,,,
2025-05-08,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,9.729999542236328,4.349999904632568,,,0.8795991526388628,opposite_signal,-981.659998463603,-1.1574855502002765
2025-05-13,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,short,2.7676126755444477,7.758429527282715,8.5,-64.44603231127347,65.41014969204716,1.0559862723824007,,,
2025-05-13,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,long,-2.2642957912700474,8.5,3.6700000762939453,58.8235294117647,-94.8493111313919,0.8480969790886365,,,
2025-05-15,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.194798231124878,2.236917495727539,,,0.66831403625343,mean_reversion,-997.9920314001888,-1.4622614248643275
2025-05-27,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,long,-2.4262570363821636,2.184999942779541,2.3541362285614014,228.83295793772396,-77.52272212282232,0.6824990486860344,,,
2025-05-28,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.253587245941162,2.3834407329559326,,,0.7004658490966037,mean_reversion,-352.95779176153064,-0.5171549944883506
2025-05-30,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,8.724536895751953,9.760000228881836,,,1.2006648626501033,opposite_signal,-982.1016342363858,-0.9300325770529909
2025-06-04,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,10.050000190734863,4.840000152587891,,,1.0502471621567264,mean_reversion,-717.8895217707418,-0.8464710280446756
2025-06-10,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,short,2.1608997429979775,37.64354705810547,107.06453704833984,-13.282489007431067,1.6005776747002112,0.6713651077516865,,,
2025-06-11,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,short,2.0351760370040917,2.341771364212036,2.4811224937438965,-213.51358533169227,73.55503371808621,0.6824990486860345,,,
2025-06-13,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,long,-2.3681144445884406,9.069574356079102,10.220000267028809,55.12937877452462,-54.40178648293117,1.0559862723824007,,,
2025-06-13,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,36.52832794189453,104.37614440917969,,,0.6522492408606695,mean_reversion,-990.8137099357318,-1.4758194885251585
2025-06-16,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,8.340065002441406,10.319999694824219,,,1.0212090224254908,stop_loss,-1159.7072850552015,-1.0982219327897103
2025-06-16,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.2829818725585938,2.4615862369537354,,,0.6685097035163549,mean_reversion,-990.2356436363739,-1.450896738307258
2025-06-16,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,short,2.4422598130363466,10.319999694824219,4.78000020980835,-48.44961383581868,72.82363259615697,0.8480969790886366,,,
2025-06-17,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,long,-2.684159135927308,8.330206871032715,10.34000015258789,60.02251897713242,-53.77043173865417,1.0559862723824007,,,
2025-06-19,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,long,-2.157751290533018,2.2045962810516357,2.4615862369537354,226.7988947897028,-74.13879958635162,0.6824990486860345,,,
2025-06-19,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,long,-2.1114859973861337,35.34463119506836,101.59945678710938,14.146420067038783,-1.6866734643154968,0.6713651077516865,,,
2025-06-27,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,36.714195251464844,106.9173583984375,,,0.6997090997358564,mean_reversion,-333.69642479402586,-0.4970416557862701
2025-06-27,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,9.710000038146973,4.340000152587891,,,0.7865003287733312,mean_reversion,-1004.1227520111781,-1.1839716173617392
2025-06-30,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,7.679563522338867,9.550000190734863,,,0.9744543806157216,mean_reversion,-1110.5775991397636,-1.0516970041989275
2025-07-02,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.2699999809265137,2.4713544845581055,,,0.6980567416842645,mean_reversion,-352.26937246710963,-0.5161463201235343
2025-07-03,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,short,2.0161899314253953,38.41637420654297,108.17324829101562,-13.015283465112681,1.5841727086780955,0.6713651077516865,,,
2025-07-28,EXIT,BHP.AX-RIO.AX,BHP.AX,RIO.AX,,,39.42398452758789,114.74703979492188,,,0.6948934627954874,mean_reversion,-1004.0665714282918,-1.4955596587239675
2025-08-06,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,long,-3.480367319933653,7.364099979400635,9.770000457763672,67.8969597640763,-56.90749706573347,1.0559862723824007,,,
2025-08-06,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,short,2.546547580546793,9.770000457763672,3.9700000286102295,-51.177070273592264,87.6818580806142,0.8480969790886366,,,
2025-08-13,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,7.876728057861328,9.630000114440918,,,1.082825091272741,opposite_signal,-1071.338398984434,-1.014538187667343
2025-08-13,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,9.630000114440918,4.179999828338623,,,0.8593453443168233,opposite_signal,-976.1294622781076,-1.1509644372593504
2025-08-18,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,short,2.730193935754742,2.369999885559082,2.4713544845581055,-210.9704743222172,73.84575941102455,0.6824990486860345,,,
2025-08-29,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.359999895095825,2.5899999141693115,,,0.6891508078050703,mean_reversion,-990.5004852749535,-1.4512847852050368
2025-09-24,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,long,-2.1234697956660833,2.2699999809265137,2.4800000190734863,220.26431903136938,-73.58832551711633,0.6824990486860345,,,
2025-09-30,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,short,2.0804176987037972,13.229999542236328,5.889999866485596,-37.79289624340249,59.099658230779646,0.8480969790886363,,,
2025-10-03,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.309999942779541,2.5399999618530273,,,0.6957249083651414,mean_reversion,-361.9810522905515,-0.5303759074645557
2025-10-15,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,long,-2.472513498867093,11.09000015258789,14.100000381469727,45.08566213890658,-39.431649456767396,1.0559862723824007,,,
2025-10-15,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,14.100000381469727,6.5,,,0.9170276299488886,mean_reversion,-998.594176646427,-1.1774528164450186
2025-10-16,ENTRY,MGR.AX-VCX.AX,MGR.AX,VCX.AX,short,2.9593253011457703,2.4000000953674316,2.5799999237060547,-208.33332505491077,70.73606747394113,0.6824990486860345,,,
2025-10-22,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,10.399999618530273,12.949999809265137,,,0.9795307219899607,mean_reversion,-1099.7707732751073,-1.0414631345480703
2025-10-28,ENTRY,EVN.AX-CMM.AX,EVN.AX,CMM.AX,short,2.41511796321405,10.229999542236328,12.100000381469727,-48.87585751452512,45.94927726067294,1.0559862723824007,,,
2025-10-28,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,long,-2.646514604468564,12.100000381469727,5.71999979019165,41.32231274684204,-60.85611745747518,0.8480969790886365,,,
2025-10-29,EXIT,MGR.AX-VCX.AX,MGR.AX,VCX.AX,,,2.390000104904175,2.609999895095825,,,0.6825377974227499,mean_reversion,-997.1596255819379,-1.4610417809397631
2025-10-31,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,12.850000381469727,5.840000152587891,,,0.8863914697976932,mean_reversion,-674.2394682149528,-0.795002794302474
2025-11-03,EXIT,EVN.AX-CMM.AX,EVN.AX,CMM.AX,,,10.59000015258789,12.930000305175781,,,1.111719507539793,mean_reversion,-981.6251476959002,-0.9295813528723862
2025-11-11,ENTRY,CMM.AX-GMD.AX,CMM.AX,GMD.AX,short,2.1678909142565113,14.239999771118164,6.199999809265137,-35.11236011492847,56.14467577377153,0.8480969790886365,,,
2025-11-18,ENTRY,BHP.AX-RIO.AX,BHP.AX,RIO.AX,long,-3.3927939965475202,40.900001525878906,129.0800018310547,12.224938419223088,-1.327588358543535,0.6713651077516863,,,
2025-11-18,EXIT,CMM.AX-GMD.AX,CMM.AX,GMD.AX,,,13.4399995803833,6.170000076293945,,,0.8183227590185752,mean_reversion,-975.2608502299804,-1.1499402477273224
